"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5464","RT @TheBruceMasters: Boris' hatred of the Nation State and Christian Europe + his continuing love of Globalism, Islam &amp; Turkey worries me f…",FALSE,0,NA,2020-03-18 12:42:23,FALSE,NA,"1240257239883096064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Happygolucky661",5,TRUE,FALSE,NA,NA
"5465","RT @Mawgaine_NTW: I've tried to gather some useful info and welcome distractions here for theatre freelancers. Let me know if there's other…",FALSE,0,NA,2020-03-18 12:42:23,FALSE,NA,"1240257239811842049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ctomharris",11,TRUE,FALSE,NA,NA
"5466","No trip to NCECA, no workshops at the moment. It felt a bit sad when l did the last evening class last night (for a… https://t.co/pH3vcV7FrS",FALSE,0,NA,2020-03-18 12:42:23,TRUE,NA,"1240257239681765382",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","maudiskoby",0,FALSE,FALSE,NA,NA
"5467","Avoid Corona gaisss...😷 https://t.co/Jp3yGhEtME",FALSE,2,NA,2020-03-18 12:42:23,FALSE,NA,"1240257239123976192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pojiee17",0,FALSE,FALSE,NA,NA
"5468","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:42:23,FALSE,NA,"1240257238553497601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jade_skins",57757,TRUE,FALSE,NA,NA
"5469","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:42:23,FALSE,NA,"1240257238410752001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Number1Reject_",37728,TRUE,FALSE,NA,NA
"5470","RT @LisaJemide: In this current climate niggas are still doing excuse me miss on the road. Do you know whether I have corona? Go awayyyyy",FALSE,0,NA,2020-03-18 12:42:23,FALSE,NA,"1240257238037643264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Its_timothee",71,TRUE,FALSE,NA,NA
"5471","RT @AtikuNafisa: This entire charade has settled it.

Once this Corona virus dies down, next on the agenda is electoral reforms!!!

And we…",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257237689544704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teakanni",1,TRUE,FALSE,NA,NA
"5472","RT @TrollFootball: Corona Virus vs European Football

https://t.co/iPXBx4wOF9",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257237605650435",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Celikkol15",2492,TRUE,FALSE,NA,NA
"5473","What death toll maybe the death toll from the taxis yes but from corona =0 https://t.co/bvsufNU3k0",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257237349732353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michael91625274",0,FALSE,FALSE,NA,NA
"5474","@Kaveer85 @ifdograbbit bumpy thought he'll take the market by storm with the fashionable corona mask!",FALSE,0,"Kaveer85",2020-03-18 12:42:22,FALSE,"1240254742669987840","1240257236561268736","235960607","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DjGuji",0,FALSE,FALSE,NA,NA
"5475","RT @jsadiq: Photo-op gone awry. One gets scanned but all get through. Enough of this crap.

#Covid_19 https://t.co/fP9MR58hah",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257235936133120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zarieqeric1",1355,TRUE,FALSE,NA,NA
"5476","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257235902595073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrmnrh___",23416,TRUE,FALSE,NA,NA
"5477","Donald Trump calling Corona the Chinese Virus is unreal patter 🤣",FALSE,2,NA,2020-03-18 12:42:22,FALSE,NA,"1240257235646853120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gazpringle",0,FALSE,FALSE,NA,NA
"5478","There’s an alternate universe where Marianne Williamson is gonna win the DNC nomination and we healing crystal the… https://t.co/E6zHs4vqXV",FALSE,9,NA,2020-03-18 12:42:22,TRUE,NA,"1240257235529367552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olejoshieb",2,FALSE,FALSE,NA,NA
"5479","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257235311374336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_angelicistic_",12313,TRUE,FALSE,NA,NA
"5480","RT @666tint: went into speedmart WITH A MASK to buy tepung beras and this grandpa LOUDLY AND CLEARLY told his grandkids ‘adik jangan dekat…",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257234472296453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haedaaa",3671,TRUE,FALSE,NA,NA
"5481","@Juror_No_144 @Hat19She @IslesRW @KFILE @CordUpTime 2016 Trump took over. It’s been onwards and upwards since. Unti… https://t.co/PPKHKZFTOu",FALSE,0,"Juror_No_144",2020-03-18 12:42:22,TRUE,"1240256409557745665","1240257234350870530","897904104130916355","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","that1guyscott",0,FALSE,FALSE,NA,NA
"5482","@BeckyQuick  SO FAR 100 Deaths From Corona in the USA..
There4 I hereby Challenge the USA Left Biased Media, NBC CB… https://t.co/FQHthOZBUo",FALSE,0,"BeckyQuick",2020-03-18 12:42:22,TRUE,NA,"1240257234250141696","119372054","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brit4freedom",0,FALSE,FALSE,NA,NA
"5483","Govt is lying and it is hiding the coronavirus cases from Punjab , only in aders ghazi khan Corona cases are higher than Sindh.",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257234132709376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zafar197156",0,FALSE,FALSE,NA,NA
"5484","RT @casspernyovest: Corona got me messed up. Hahaha. Dawg!!!! I can't even watch T.V anymore.  I'm looking at these people touching and I'm…",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257233881096192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","STEVNMas",66,TRUE,FALSE,NA,NA
"5485","RT @_hoelysad: This goddamn corona virus got me broke wtf",FALSE,0,NA,2020-03-18 12:42:22,FALSE,NA,"1240257233838936064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kate_rosita",95,TRUE,FALSE,NA,NA
"5486","so glad i don’t have corona https://t.co/FlBVCbGmKH",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257232790528006",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prazzic",0,FALSE,FALSE,NA,NA
"5487","RT @incredible_nory: We gat 99 problems but CORONA ain’t shitt......😷; #MaskOff ‼️ #StayHigh #161 https://t.co/vwL91S8RZ5",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257232752738305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CanNuriolu",6,TRUE,FALSE,NA,NA
"5488","RT @CASSIDY_LARSINY: #covid_19 🗣 😷
They told you it’s a Global outbreak 
They know it’s easy to manage but see they need you to panic ... h…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257232303992833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azzy_m3",806,TRUE,FALSE,NA,NA
"5489","RT @d_psycho_guru: I just tested positive to the corona virus. I’m too weak to even feel sorry for myself, but I intend to share my symptom…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257231997689856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tayo_RM",1249,TRUE,FALSE,NA,NA
"5490","@PowerTelZW its all about you you you you. 

i thought you were going to put the focus on Corona!!!!!!",FALSE,1,"PowerTelZW",2020-03-18 12:42:21,FALSE,"1240255246963802114","1240257231926497285","1960970316","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jussy85",0,FALSE,FALSE,NA,NA
"5491","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257231788093440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deven_king",37728,TRUE,FALSE,NA,NA
"5492","RT @the_ironsheik: REALISTICALLY CORONA CAN GO FUCK ITSELF",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257231771381760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ghlandin",1237,TRUE,FALSE,NA,NA
"5493","RT @Daniel86criket: Breaking: After @DennisCricket_ dropped his new song, people in Pakistan came out of quarantines and resumed normal lif…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257231712661504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akashkedia84",30,TRUE,FALSE,NA,NA
"5494","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257231385432065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jam8cnflava",23416,TRUE,FALSE,NA,NA
"5495","RT @smritiirani: I accept your #SafeHandsChallenge @KirenRijiju &amp; @BjpBiplab. By taking simple precautions like washing our hands with soap…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257230815088642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevKuma43943937",306,TRUE,FALSE,NA,NA
"5496","RT @Voice_For_India: Hey Pappu @RahulGandhi Do you know the whole world is acknowledging that Indian government is handling it the best. Yo…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257230705790976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miks1302",318,TRUE,FALSE,NA,NA
"5497","RT @Jankel01: 🇺🇸 Urgent...please read and Retweet....must get to @realDonaldTrump @LindseyGrahamSC @senatemajldr @USTreasury @stevenmnuchin…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257230680842240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callkev2",130,TRUE,FALSE,NA,NA
"5498","RT @gradydoctor: 1/ 
Care in the Time of Corona

Him: “Did my test come back yet?”
Me: “Not yet. But should be soon.”
Him: *twists mouth*…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257230659825664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShannonOMac",111,TRUE,FALSE,NA,NA
"5499","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257230517219333",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Krebs_Lindsey",57757,TRUE,FALSE,NA,NA
"5500","RT @ToluSpinnn: See how no country is threatening the other with war or nuclear superiority since this corona virus thing started??

Mother…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257230500478977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ms_chunli",14,TRUE,FALSE,NA,NA
"5501","RT @DrJamesKent3: An elderly Londoner lady, speaks out about corona:
Warning: Her lingua franca is arguably, a tad exotic. https://t.co/HdD…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257229703598081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joe_brice",12432,TRUE,FALSE,NA,NA
"5502","RT @evelynvwoodsen: Corona got us moving like in high school. Who wanna FaceTime all night till the phone get hot?",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257229699219456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aprilalabsyou",71779,TRUE,FALSE,NA,NA
"5503","RT @ShehuSani: People living in developed &amp; richer countries can afford to stay at home because of #coronavirus,but poor people from poor c…",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257229594546178",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mrs_achida",479,TRUE,FALSE,NA,NA
"5504","RT @annadalee_: Corona the biggest cockblock in history",FALSE,0,NA,2020-03-18 12:42:21,FALSE,NA,"1240257229548392449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livelifelikesam",26435,TRUE,FALSE,NA,NA
"5505","RT @louisemitchells: @bbceastenders ok corona, now it's PERSONAL https://t.co/iu8v9AlywF",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257229263159297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BloxMPM",250,TRUE,FALSE,NA,NA
"5506","@RameshRaoAKS @dapmalaysia @KEADILAN @PartiAmanah @PemudaPPBM Pemimpin PH sengaja mengimport virus Corona masuk Mal… https://t.co/VgI6yFb2QM",FALSE,0,"RameshRaoAKS",2020-03-18 12:42:20,TRUE,"1239868798007570432","1240257229124562944","44399149","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adiwarna12",0,FALSE,FALSE,NA,NA
"5507","RT @MaziIbe_: They took students (kids) to the airport for excursion in this Corona virus period. 

Nigeria 😂",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257228902469641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShopeOmo",30,TRUE,FALSE,NA,NA
"5508","RT @_EIusive: @BleacherReport @ShamsCharania All corona team UPDATE:

PG: Kyrie Irving
SG: Donovan Mitchell
SF: Kevin Durant
PF: Christian…",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257228822765570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bloodraven123",931,TRUE,FALSE,NA,NA
"5509","RT @RitaStyles20: For those of us who will survive corona virus, all pork joints are mine. ✌🏾😅",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257228344524803",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","savagequeen118",8,TRUE,FALSE,NA,NA
"5510","RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257228168454144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fouleraax",113977,TRUE,FALSE,NA,NA
"5511","RT @EMCEE_LUX: corona cancelled all the sports but your boyfriends' still playing you
😌🤧",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257227878875137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","penda_mvula",1,TRUE,FALSE,NA,NA
"5512","You know how many people would have come to visit them hugging them saying “Who tell you say corona dey affect blac… https://t.co/nd17DdKrCk",FALSE,0,"dejiburner",2020-03-18 12:42:20,TRUE,"1240257224657772553","1240257227472150534","459200447","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dejiburner",0,FALSE,FALSE,NA,NA
"5513","Coming up : Mr Corona Live &amp; Exclusive on @CNNnews18 at 6.30 pm. Do watch. https://t.co/kqadEYk4wa",FALSE,1,NA,2020-03-18 12:42:20,FALSE,NA,"1240257227371548674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shreyadhoundial",1,FALSE,FALSE,NA,NA
"5514","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257227275018242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JConte99",37728,TRUE,FALSE,NA,NA
"5515","RT @patricksafariR: The so called ""Hustler"" won't donate anything to help fight Corona in the country, but He will instead wait for an oppo…",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257227258200065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickOgunde2",21,TRUE,FALSE,NA,NA
"5516","@realDonaldTrump First it not Chinese Virus, that's just  being racist, it's the Corona Virus or Covid-19 Virus say… https://t.co/s84LjTsI9V",FALSE,0,"realDonaldTrump",2020-03-18 12:42:20,TRUE,"1240243188708839424","1240257227081961472","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoachRay08",0,FALSE,FALSE,NA,NA
"5517","RT @thekosiso: NYSC is working. My LGI has cancelled CDS till further notice. That is how to be proactive. 

No such thing as overreacting.…",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257226268463104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OreIsWolf",4,TRUE,FALSE,NA,NA
"5518","RT @_hoelysad: This goddamn corona virus got me broke wtf",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257226264080390",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MjCatugas16",95,TRUE,FALSE,NA,NA
"5519","RT @kandeejohnson: I think the new Corona Quarantine bedtime is officially 3am.",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257226205470720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lxvzbeth",176,TRUE,FALSE,NA,NA
"5520","DUE TO THE CORONA VIRUS OUTBREAK, WE HAVE TO STOP ALL EXTERMINATUS. THANK YOU FOR YOUR TIME AND PATIENCE.",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257226142560258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thatonespinguy",0,FALSE,FALSE,NA,NA
"5521","RT @DrJamesKent3: An elderly Londoner lady, speaks out about corona:
Warning: Her lingua franca is arguably, a tad exotic. https://t.co/HdD…",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257226012581888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSafarikas",12432,TRUE,FALSE,NA,NA
"5522","@philiprichards5 @Lyndagee49 5 people I know
All recovered
But I don't know if Corona caused the flu or was just in their body too",FALSE,0,"philiprichards5",2020-03-18 12:42:20,FALSE,"1240011130321412098","1240257225727397888","424478521","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dandoll",0,FALSE,FALSE,NA,NA
"5523","RT @lakshmi_shabu: Whoever’s mum is forwarding my mum corona info can you stopppp",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257225693806599",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QueenOfTweeting",2561,TRUE,FALSE,NA,NA
"5524","RT @officialmaxgoof: Anyone who sends 🤝 emoji is gonna get blocked cus that's how corona spreads",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257225656016898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maryamenco",4,TRUE,FALSE,NA,NA
"5525","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257225605763072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daysi_Osorio98",23416,TRUE,FALSE,NA,NA
"5526","RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257225446363137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaNiggaSmiley",113977,TRUE,FALSE,NA,NA
"5527","RT @annadalee_: Corona the biggest cockblock in history",FALSE,0,NA,2020-03-18 12:42:20,FALSE,NA,"1240257225307885569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayo_kev11",26435,TRUE,FALSE,NA,NA
"5528","RT @IAmSudhirMishra: There are lot of people talking repugnant nonsense on twitter . Leave the corona virus prevention advice to the scient…",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257224980586496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karanbali",2,TRUE,FALSE,NA,NA
"5529","RT @jo_pings: Great post on analysis of COVID-19 data using MATLAB

No hype, just data.

https://t.co/4h21Vhl1Oj

#justdata",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257224901042176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HeatherGorr",8,TRUE,FALSE,NA,NA
"5530","RT @_hoelysad: This goddamn corona virus got me broke wtf",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257224867328001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","remediomarlonn",95,TRUE,FALSE,NA,NA
"5531","McDonald’s is cancelling the monopoly. Now THIS is where I draw the line with corona virus",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257224435515394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CallumAven",0,FALSE,FALSE,NA,NA
"5532","RT @Jerusalem_Post: The World Health Organization (@WHO) has recommended that people with #Covid_19 symptoms avoid taking #ibuprofen, after…",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257224213172224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamcarlito359i",7,TRUE,FALSE,NA,NA
"5533","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257223521157120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayebc8",23416,TRUE,FALSE,NA,NA
"5534","RT @LilNasX: are people allowed to be born right now with all the corona stuff going on?",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257222766141440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VerasGiane",15640,TRUE,FALSE,NA,NA
"5535","RT @maxgribben99: I know I’m not allowed to use this word but corona virus is bloody serious https://t.co/kLjNccPDVj",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257222610800641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jforjasmineee",76227,TRUE,FALSE,NA,NA
"5536","I find myself starting to get worried about the fact that I have asthma and genuinely concerned fo my health. I’m n… https://t.co/4uCGtLYxkx",FALSE,1,NA,2020-03-18 12:42:19,TRUE,NA,"1240257222497763328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coronainlondon",0,FALSE,FALSE,NA,NA
"5537","RT @yojora: Why are our governors acting like the corona virus isn’t their business?? Are these people mad??",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257222006972423",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sola_lanre",115,TRUE,FALSE,NA,NA
"5538","RT @mvmeet: The Telegraph compared President Kovind with deadly Corona virus

It was not just an insult to Indians but Dalits too

But Maya…",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221981655043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bitts12",802,TRUE,FALSE,NA,NA
"5539","RT @ChennaitesDotIn: People doing work from home! 😂
#CoronaVirusIndia #Corona https://t.co/DQcm5AgTld",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221889601538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ssmani42533089",83,TRUE,FALSE,NA,NA
"5540","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221809901574",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhatAsFuck",23416,TRUE,FALSE,NA,NA
"5541","RT @aadil_khan01: India is rescuing 800 Indian students from Iran, all Muslims.

Pakistan didn’t rescue a single student from China from Co…",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221637722113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VaibhavPalaska6",2773,TRUE,FALSE,NA,NA
"5542","@MaryFitzger That's what I said yesterday , he is fighting side by side with Corona.",FALSE,0,"MaryFitzger",2020-03-18 12:42:19,FALSE,"1240253679942451202","1240257221633728516","109523018","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HSmadegh",0,FALSE,FALSE,NA,NA
"5543","RT @BbsonZamani1: Mannn after this Corona pandemic, we need to wish each other Happy New Year again 🤦🏾‍♂️",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221570805761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saddiqpopito",1,TRUE,FALSE,NA,NA
"5544","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221432352769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jessica__Turner",37728,TRUE,FALSE,NA,NA
"5545","RT @maxgribben99: I know I’m not allowed to use this word but corona virus is bloody serious https://t.co/kLjNccPDVj",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221377675264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","13Hadiazam",76227,TRUE,FALSE,NA,NA
"5546","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:42:19,FALSE,NA,"1240257221113581571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RAY_9T",37728,TRUE,FALSE,NA,NA
